Date,Settle,High,Low,Last,Change,Open,Volume,Open Interest
2016-08-02,717.7,724.7,713.9,717.75,1.45,717.7,4488.0,26729.0
2016-08-03,713.85,718.1,705.0,713.45,3.85,718.1,5181.0,26959.0
2016-08-04,706.0,714.95,698.85,705.75,7.85,710.7,4883.0,26870.0
2016-08-05,696.3,707.95,690.05,697.25,9.7,704.05,5397.0,26378.0
2016-08-08,693.3,700.95,688.6,693.85,3.0,697.15,3859.0,25678.0
2016-08-09,694.35,697.6,686.5,694.75,1.05,692.5,3351.0,25267.0
2016-08-10,726.4,747.5,694.55,725.8,32.05,694.55,8800.0,25197.0
2016-08-11,691.8,727.85,688.55,690.5,34.6,725.85,6430.0,24398.0
2016-08-12,690.8,700.25,681.8,686.0,1.0,688.4,4317.0,23229.0
2016-08-15,692.25,696.25,682.7,693.45,1.45,682.7,2962.0,22718.0
2016-08-16,705.1,706.85,690.2,703.2,12.85,694.1,3812.0,22578.0
2016-08-17,691.7,703.0,687.0,694.35,13.4,702.95,4423.0,22157.0
2016-08-18,713.4,718.85,695.45,712.2,21.7,695.45,5178.0,20968.0
2016-08-19,709.35,712.25,704.6,710.5,4.05,712.15,3900.0,20018.0
2016-08-22,692.15,711.45,690.65,693.65,17.2,709.45,6685.0,18690.0
2016-08-23,699.85,703.2,683.15,698.15,7.7,692.15,5407.0,15022.0
2016-08-24,682.5,701.55,678.85,682.5,17.35,698.8,7301.0,12718.0
2016-08-25,685.0,689.5,679.5,688.35,2.5,681.15,5669.0,8529.0
2016-08-26,692.15,702.9,682.05,688.1,7.15,688.95,5293.0,5754.0
